treaty_id,treaty_name,treaty_type,business_line,cedant,reinsurer,currency,territory,inception_date,expiry_date,premium,commission,brokerage,retention,limit,cession_rate,minimum_premium,maximum_premium,profit_commission,loss_corridor,aggregate_limit,reinstatements,rating_method,experience_period,loss_ratio,expense_ratio,combined_ratio
TR734906,AIG - Catastrophe 2024,Catastrophe,Motor,AIG,Hannover Re,CAD,United States,2024-01-01,2024-12-31,55820450.66276716,0.0,0.04344175487354554,58546300.071427144,585463000.7142714,0.0,46617827.72852554,62535962.91547361,0.1531685793274296,88%-105%,1170926001.4285429,2,Original Terms,10 years,0.6138805479224178,0.2979061986822783,0.911786746604696
TR576734,State Farm - Quota Share 2024,Quota Share,Motor,State Farm,Lloyd's of London,EUR,United Kingdom,2024-01-01,2024-12-31,40291299.924676366,0.16818298088432085,0.023685862387641757,0.7400085994446731,0.0,0.2599914005553269,33686861.22799157,43473746.36052454,0.0,83%-123%,0.0,0,Original Terms,15 years,0.8392109493082229,0.2250221908545207,1.0642331401627436
TR521164,Allstate - Surplus 2024,Surplus,Property,Allstate,Lloyd's of London,CAD,Canada,2024-01-01,2024-12-31,10002503.56375758,0.2280919098741998,0.047838772874332004,519776.5164804938,5197765.164804938,0.0,9261583.568851843,10526525.07309931,0.1845283581651116,92%-117%,0.0,0,Experience Rating,15 years,0.9318827407278986,0.22031151075825167,1.1521942514861503
TR269935,State Farm - Catastrophe 2024,Catastrophe,Casualty,State Farm,SCOR,EUR,United States,2024-01-01,2024-12-31,70502489.93579257,0.0,0.01694068916932566,69604359.64402953,1044065394.660443,0.0,0.0,74170957.4408954,0.13791016410799709,94%-117%,3132196183.981329,4,Cat Modeling,15 years,0.5133226991431601,0.3885390325755861,0.9018617317187462
TR808781,AIG - Surplus 2024,Surplus,Marine,AIG,Swiss Re,GBP,United States,2024-01-01,2024-12-31,19397712.196630556,0.22967376746442475,0.04521496247576233,1455829.1530929133,11646633.224743307,0.0,15716005.23290242,21767080.31017694,0.0,87%-116%,0.0,0,Original Terms,3 years,0.8408432829269883,0.24833980584165288,1.0891830887686411
TR535625,State Farm - Catastrophe 2024,Catastrophe,Health,State Farm,Lloyd's of London,CAD,Canada,2024-01-01,2024-12-31,8345770.887762163,0.0,0.035086637675232284,66301445.98723646,663014459.8723646,0.0,6977246.514761584,9824932.985355211,0.05961465996278317,95%-108%,3315072299.361823,1,Exposure Rating,15 years,0.900712856486238,0.2902882817695698,1.1910011382558077
TR812543,Hartford - Quota Share 2024,Quota Share,Casualty,Hartford,SCOR,GBP,Germany,2024-01-01,2024-12-31,43552852.806849554,0.2055739208112742,0.04426321925327524,0.3245408142083992,0.0,0.6754591857916008,41354253.93373562,0.0,0.14143977543392972,81%-113%,0.0,0,Exposure Rating,15 years,0.6027116449015137,0.27287255382992937,0.8755841987314431
TR783230,Chubb - Quota Share 2024,Quota Share,Motor,Chubb,Lloyd's of London,GBP,Canada,2024-01-01,2024-12-31,62534655.60288485,0.19613125514101984,0.03450355508686381,0.47456659724875583,0.0,0.5254334027512442,55874744.13202562,70844905.95961747,0.1592376945079576,Not Available,0.0,0,Experience Rating,15 years,0.45934040314763974,0.3365673502897847,0.7959077534374244
TR279555,Hartford - Catastrophe 2024,Catastrophe,Health,Hartford,SCOR,USD,Germany,2024-01-01,2024-12-31,53534312.094972074,0.0,0.021392715672836626,10368973.813153759,114058711.94469135,0.0,44355348.96441508,0.0,0.0,Not Available,342176135.834074,4,Original Terms,3 years,0.9622443517153488,0.3376208763068786,1.2998652280222274
TR861070,AIG - Surplus 2024,Surplus,Aviation,AIG,Hannover Re,USD,United States,2024-01-01,2024-12-31,45538624.71189534,0.2791226130658853,0.028524998807850928,1629270.7041296388,8146353.5206481945,0.0,37310139.402040415,52748484.729404666,0.13299226746284862,Not Available,0.0,0,Exposure Rating,5 years,0.7743279830447122,0.3547325522790927,1.1290605353238048
TR877873,Hartford - Surplus 2024,Surplus,Aviation,Hartford,Munich Re,GBP,United States,2024-01-01,2024-12-31,22474445.701768383,0.1740640913535229,0.03183211087441637,1296932.4613714442,10375459.690971553,0.0,20966396.9689554,0.0,0.0,77%-110%,0.0,0,Exposure Rating,5 years,0.9314608029071888,0.3662728297359137,1.2977336326431024
TR282942,State Farm - Surplus 2024,Surplus,Marine,State Farm,Lloyd's of London,EUR,United States,2024-01-01,2024-12-31,39483587.20947003,0.19848002343772742,0.047942974342545304,583866.6640402079,4670933.312321663,0.0,0.0,44548025.93065318,0.09286669440245929,Not Available,0.0,0,Original Terms,15 years,0.7169558769427646,0.21375917959449553,0.9307150565372602
TR696882,Hartford - Quota Share 2024,Quota Share,Motor,Hartford,Lloyd's of London,CAD,United Kingdom,2024-01-01,2024-12-31,98650502.70080666,0.214079595719456,0.023691697145020868,0.40160984937746713,0.0,0.5983901506225329,92331128.5144965,118016286.12817481,0.0,76%-116%,0.0,0,Original Terms,3 years,0.8243783098678452,0.26091396274155165,1.0852922726093968
TR440242,Allstate - Excess of Loss 2024,Excess of Loss,Motor,Allstate,Swiss Re,GBP,Canada,2024-01-01,2024-12-31,60486303.457446806,0.0,0.03391032009109303,2571341.776576382,35998784.87206935,0.0,54966249.57751108,71571759.77595007,0.1755111485164495,78%-116%,0.0,0,Experience Rating,15 years,0.5899969112880961,0.4191639650112138,1.0091608762993098
TR834353,Chubb - Excess of Loss 2024,Excess of Loss,Health,Chubb,SCOR,CAD,United States,2024-01-01,2024-12-31,86404876.55762468,0.0,0.03238253980060039,4661011.74964644,13983035.24893932,0.0,73131231.37103754,0.0,0.19912152250704512,75%-125%,0.0,0,Exposure Rating,10 years,1.0127466444444182,0.3466113436142203,1.3593579880586386
TR149558,Chubb - Excess of Loss 2024,Excess of Loss,Property,Chubb,Munich Re,EUR,France,2024-01-01,2024-12-31,83836558.04647319,0.0,0.040623391548686015,9045795.478622328,153778523.13657957,0.0,71626592.13054089,92282210.10447943,0.0,Not Available,0.0,0,Original Terms,5 years,0.5067778188539179,0.34358611126610966,0.8503639301200276
TR238582,Chubb - Catastrophe 2024,Catastrophe,Marine,Chubb,Hannover Re,USD,United Kingdom,2024-01-01,2024-12-31,34296252.11919607,0.0,0.015760468891672784,88512505.78061442,1239175080.928602,0.0,28922519.101182643,38160344.740265906,0.0,Not Available,2478350161.857204,3,Cat Modeling,10 years,1.0802982885940384,0.170378954218456,1.2506772428124944
TR967111,AIG - Surplus 2024,Surplus,Marine,AIG,Hannover Re,EUR,Germany,2024-01-01,2024-12-31,69643835.50663146,0.22076350451552795,0.0366258147894772,1110740.8864789368,7775186.205352558,0.0,57579849.63790008,0.0,0.0,85%-124%,0.0,0,Exposure Rating,10 years,0.8303423142925477,0.23261786748302338,1.062960181775571
TR752387,Chubb - Catastrophe 2024,Catastrophe,Health,Chubb,SCOR,GBP,Germany,2024-01-01,2024-12-31,6244041.131837731,0.0,0.029934869642683465,71023244.13307834,639209197.197705,0.0,5462727.267008449,6856959.978448068,0.0,Not Available,2556836788.79082,2,Cat Modeling,10 years,0.7444761844440817,0.3966206646514969,1.1410968490955786
TR609934,Chubb - Surplus 2024,Surplus,Motor,Chubb,Munich Re,CAD,United States,2024-01-01,2024-12-31,27306029.192402467,0.17255442162771711,0.0438429334308522,1588451.5217589193,6353806.087035677,0.0,24933631.857359044,31313739.386897642,0.0,Not Available,0.0,0,Experience Rating,10 years,0.7324978849008441,0.2992753538573867,1.0317732387582308
TR334888,Chubb - Catastrophe 2024,Catastrophe,Aviation,Chubb,Lloyd's of London,EUR,Canada,2024-01-01,2024-12-31,98134768.32216293,0.0,0.020546012702615104,15868605.483108185,317372109.66216373,0.0,89047723.09592181,0.0,0.0,Not Available,1269488438.648655,4,Exposure Rating,15 years,0.7909975024052329,0.31323161369215347,1.1042291160973865
TR790892,Allstate - Surplus 2024,Surplus,Property,Allstate,Hannover Re,USD,France,2024-01-01,2024-12-31,68964579.4662604,0.21197753141439393,0.01951041001820049,594094.2645855307,5346848.381269776,0.0,0.0,74082089.86764587,0.0,92%-122%,0.0,0,Original Terms,5 years,0.8677451561999179,0.37734768117723316,1.245092837377151
TR465640,Hartford - Quota Share 2024,Quota Share,Casualty,Hartford,Munich Re,USD,Germany,2024-01-01,2024-12-31,1137259.224203227,0.15835011357074613,0.013455808137918144,0.22818170429134832,0.0,0.7718182957086517,1038455.1000369941,1361757.347600147,0.17411361467476483,78%-125%,0.0,0,Original Terms,3 years,0.6563683043931465,0.1890853063410728,0.8454536107342193
TR138737,AIG - Surplus 2024,Surplus,Property,AIG,Hannover Re,GBP,France,2024-01-01,2024-12-31,16910290.431443594,0.21744015934209376,0.019716411480011607,1012447.8618394372,3037343.5855183117,0.0,15383505.201531107,19710453.20879926,0.05881747197315898,77%-105%,0.0,0,Cat Modeling,15 years,0.7023772999336189,0.2692743894752603,0.9716516894088791
TR147679,Allstate - Excess of Loss 2024,Excess of Loss,Property,Allstate,SCOR,EUR,France,2024-01-01,2024-12-31,26901547.370281413,0.0,0.01790973943983833,1711627.0744492551,11981389.521144785,0.0,24394845.7802006,28481858.696382236,0.11157430827166309,Not Available,0.0,0,Original Terms,15 years,0.5290089594759633,0.1878959129145775,0.7169048723905408
TR704617,Allstate - Catastrophe 2024,Catastrophe,Casualty,Allstate,Swiss Re,CAD,Germany,2024-01-01,2024-12-31,83744347.44310644,0.0,0.03840961425291826,13691927.311098319,205378909.6664748,0.0,0.0,96619031.92720507,0.16524138142355477,75%-114%,616136728.9994243,2,Experience Rating,3 years,0.8548574119661283,0.364866793304192,1.2197242052703203
TR162428,State Farm - Catastrophe 2024,Catastrophe,Health,State Farm,Lloyd's of London,CAD,United States,2024-01-01,2024-12-31,50130621.77444411,0.0,0.0428205370459072,52274945.45921965,575024400.0514162,0.0,42788966.17187322,55755287.76523771,0.06793438749807965,82%-118%,1725073200.1542485,1,Experience Rating,3 years,0.5732204746493512,0.350182328516998,0.9234028031663493
TR987456,Allstate - Catastrophe 2024,Catastrophe,Marine,Allstate,Munich Re,EUR,United States,2024-01-01,2024-12-31,78613922.78189231,0.0,0.04235219243317745,46383582.48224253,510219407.30466783,0.0,63133677.327506684,0.0,0.0,78%-120%,2040877629.2186713,1,Cat Modeling,5 years,0.5546349965599603,0.41613190817536283,0.9707669047353231
TR627154,Hartford - Excess of Loss 2024,Excess of Loss,Aviation,Hartford,Munich Re,CAD,Germany,2024-01-01,2024-12-31,16681880.450032258,0.0,0.030169726234929833,1652333.1378153425,6609332.55126137,0.0,13810531.343786633,17735939.534458138,0.05448554374875811,84%-115%,0.0,0,Original Terms,10 years,0.9345266329294669,0.4041556745598974,1.3386823074893643
TR982361,AIG - Catastrophe 2024,Catastrophe,Health,AIG,Hannover Re,GBP,Canada,2024-01-01,2024-12-31,53827078.77723158,0.0,0.045722763228655885,13889836.388172219,222237382.2107555,0.0,48935372.578202486,60484141.83664442,0.1986016635028202,Not Available,444474764.421511,4,Exposure Rating,3 years,0.5640504250032891,0.3232684300827533,0.8873188550860424
TR111763,Chubb - Surplus 2024,Surplus,Aviation,Chubb,Lloyd's of London,GBP,France,2024-01-01,2024-12-31,39935693.71638038,0.16498534476343144,0.012504618357961572,564720.9034747276,5647209.034747276,0.0,37678221.79140323,46086926.99132662,0.0,Not Available,0.0,0,Exposure Rating,10 years,0.4224150810541665,0.30960801496480617,0.7320230960189726
TR247993,Allstate - Catastrophe 2024,Catastrophe,Aviation,Allstate,Lloyd's of London,GBP,Germany,2024-01-01,2024-12-31,49524991.390620746,0.0,0.036017480542646994,18186606.776097618,272799101.6414643,0.0,40984111.42146307,0.0,0.19052258309434678,Not Available,1091196406.5658572,1,Cat Modeling,3 years,1.1697024899333823,0.29039307375981804,1.4600955636932005
TR212443,Hartford - Surplus 2024,Surplus,Aviation,Hartford,SCOR,GBP,United States,2024-01-01,2024-12-31,52397866.94971847,0.19406975905094215,0.025786443385174593,1164131.0178402248,3492393.0535206744,0.0,44141582.6261106,58990756.56222177,0.0,84%-114%,0.0,0,Original Terms,5 years,1.0457696874076805,0.2666652210383039,1.3124349084459843
TR251441,Allstate - Catastrophe 2024,Catastrophe,Casualty,Allstate,Swiss Re,EUR,United Kingdom,2024-01-01,2024-12-31,47386460.537026316,0.0,0.04876201566956689,32545838.124864437,488187571.8729665,0.0,43286980.83717944,51534800.18393746,0.05591198746659134,82%-123%,1952750287.491866,1,Cat Modeling,5 years,0.8228498629416665,0.18272613664467868,1.0055759995863451
TR105688,Allstate - Quota Share 2024,Quota Share,Casualty,Allstate,Lloyd's of London,CAD,Canada,2024-01-01,2024-12-31,76679554.45409383,0.3210514553902224,0.0375449798859284,0.48794792256604536,0.0,0.5120520774339546,70013673.82189584,85632212.47231896,0.0,Not Available,0.0,0,Experience Rating,3 years,1.0478793060428169,0.22903690924875486,1.2769162152915716
TR777873,State Farm - Excess of Loss 2024,Excess of Loss,Aviation,State Farm,Munich Re,EUR,France,2024-01-01,2024-12-31,46962560.42942619,0.0,0.04500532581595307,2904744.0168804843,5809488.033760969,0.0,0.0,53070988.75278908,0.17320172846880333,Not Available,0.0,0,Original Terms,10 years,0.5343028023078331,0.18511904393907544,0.7194218462469085
TR636468,Allstate - Quota Share 2024,Quota Share,Marine,Allstate,Munich Re,CAD,France,2024-01-01,2024-12-31,48943651.67326585,0.25444838455731994,0.0395006579564727,0.48366847041667127,0.0,0.5163315295833287,39349837.421710044,0.0,0.16241636285313882,83%-110%,0.0,0,Original Terms,10 years,0.5717496789199972,0.15512521838147034,0.7268748973014675
TR980225,Allstate - Catastrophe 2024,Catastrophe,Casualty,Allstate,Swiss Re,GBP,United Kingdom,2024-01-01,2024-12-31,23852972.13765862,0.0,0.03624068043604764,18416405.988354035,202580465.8718944,0.0,0.0,0.0,0.1758793466942512,80%-120%,810321863.4875776,2,Experience Rating,5 years,0.7383960249818877,0.23196248106016426,0.970358506042052
TR565633,Chubb - Catastrophe 2024,Catastrophe,Motor,Chubb,Swiss Re,EUR,Canada,2024-01-01,2024-12-31,71963099.281771,0.0,0.014332410006260106,99945597.71801504,1599129563.4882407,0.0,66522393.583155386,0.0,0.10833942831310708,Not Available,6396518253.952963,2,Original Terms,3 years,0.8497739772568249,0.2998328409452013,1.1496068182020263
TR388773,Hartford - Quota Share 2024,Quota Share,Health,Hartford,Lloyd's of London,CAD,France,2024-01-01,2024-12-31,10298512.856882853,0.18390046059119192,0.04802592870478937,0.3260665469423223,0.0,0.6739334530576777,8568400.452711549,11746913.594803635,0.07434593818588273,Not Available,0.0,0,Cat Modeling,10 years,0.730616296179907,0.4075519964316825,1.1381682926115895
TR328018,State Farm - Surplus 2024,Surplus,Aviation,State Farm,Munich Re,GBP,Germany,2024-01-01,2024-12-31,67553845.32679115,0.17745466248459815,0.04720611362047132,826971.7154296607,3307886.861718643,0.0,55637324.19151184,0.0,0.0,76%-110%,0.0,0,Original Terms,15 years,0.5119270109999097,0.236077266189817,0.7480042771897266
TR328687,Allstate - Excess of Loss 2024,Excess of Loss,Health,Allstate,SCOR,USD,Germany,2024-01-01,2024-12-31,8394900.58906132,0.0,0.017324150535998388,9748822.93128472,146232343.9692708,0.0,6859527.822315491,9722628.374137528,0.12287793488660101,Not Available,0.0,0,Experience Rating,5 years,0.4658791586991206,0.21141527686913136,0.677294435568252
TR407970,Chubb - Excess of Loss 2024,Excess of Loss,Marine,Chubb,Hannover Re,USD,United Kingdom,2024-01-01,2024-12-31,82510991.37940942,0.0,0.03705547603890725,9265491.826176818,176044344.69735956,0.0,0.0,94476372.8969156,0.07575634590918001,Not Available,0.0,0,Experience Rating,5 years,1.0161545974665414,0.2038249254026231,1.2199795228691643
TR967804,Chubb - Quota Share 2024,Quota Share,Marine,Chubb,Lloyd's of London,CAD,Germany,2024-01-01,2024-12-31,53460517.35687885,0.22609340917656698,0.01229336304753503,0.7065164447514118,0.0,0.29348355524858816,0.0,62127746.12343146,0.0,93%-112%,0.0,0,Experience Rating,3 years,0.7097471644158124,0.3191649509456024,1.0289121153614147
TR322631,Chubb - Quota Share 2024,Quota Share,Marine,Chubb,Lloyd's of London,CAD,Germany,2024-01-01,2024-12-31,69479857.0200684,0.24658782315539474,0.03209189991100461,0.25166733774853656,0.0,0.7483326622514634,55880585.38460809,0.0,0.11976237945279687,88%-113%,0.0,0,Cat Modeling,3 years,1.0422590303495274,0.43680781858724693,1.4790668489367742
TR256855,AIG - Quota Share 2024,Quota Share,Property,AIG,Munich Re,USD,Germany,2024-01-01,2024-12-31,77071560.72623655,0.19150762852308745,0.04228708293230974,0.2772007997838619,0.0,0.7227992002161381,65512513.18405865,0.0,0.09402198435662984,92%-117%,0.0,0,Experience Rating,10 years,0.6710013554651606,0.23318172538581505,0.9041830808509757
TR726248,State Farm - Excess of Loss 2024,Excess of Loss,Casualty,State Farm,Hannover Re,GBP,United States,2024-01-01,2024-12-31,31803829.024513595,0.0,0.0395219737651388,1289634.2852554745,9027439.996788321,0.0,0.0,0.0,0.0,Not Available,0.0,0,Cat Modeling,10 years,0.713284166055555,0.30354228123064975,1.0168264472862047
TR959233,State Farm - Quota Share 2024,Quota Share,Marine,State Farm,Munich Re,GBP,Canada,2024-01-01,2024-12-31,81041609.2701455,0.23098362250573298,0.018884693830816757,0.34752104138913553,0.0,0.6524789586108645,0.0,88646510.39455988,0.0,Not Available,0.0,0,Exposure Rating,15 years,1.1821314454910032,0.2674672824801938,1.449598727971197
TR775349,Allstate - Surplus 2024,Surplus,Health,Allstate,Hannover Re,USD,France,2024-01-01,2024-12-31,35696792.240141235,0.2852351971901377,0.0273294487659321,1847899.392188718,14783195.137509745,0.0,0.0,41405381.5858164,0.05832123486693376,75%-107%,0.0,0,Exposure Rating,3 years,0.6474784585591706,0.2051536912222847,0.8526321497814553
TR786753,Chubb - Quota Share 2024,Quota Share,Motor,Chubb,Lloyd's of London,CAD,France,2024-01-01,2024-12-31,2599488.1893055835,0.29912258357481547,0.030264441250207816,0.7108214474042944,0.0,0.2891785525957055,2173434.4389110613,0.0,0.12065135591583143,Not Available,0.0,0,Original Terms,15 years,0.48331666803279333,0.3452595410400224,0.8285762090728157
TR709482,AIG - Catastrophe 2024,Catastrophe,Marine,AIG,SCOR,USD,United States,2024-01-01,2024-12-31,12488745.599747824,0.0,0.030137826875363607,67625975.63626568,405755853.81759405,0.0,10122125.89325272,0.0,0.0,87%-115%,1217267561.4527822,3,Experience Rating,3 years,0.8119449236369406,0.30826555320682314,1.1202104768437637
TR689526,Chubb - Excess of Loss 2024,Excess of Loss,Motor,Chubb,Swiss Re,CAD,France,2024-01-01,2024-12-31,40077805.81576469,0.0,0.02922302363174637,8787847.09336984,105454165.12043807,0.0,36684572.384991966,43331958.41655506,0.176182855929985,Not Available,0.0,0,Cat Modeling,10 years,0.9603140647331516,0.40433747931320596,1.3646515440463576
TR104650,Hartford - Quota Share 2024,Quota Share,Aviation,Hartford,Munich Re,CAD,Canada,2024-01-01,2024-12-31,33653968.3627412,0.23637833024652882,0.03392326399482303,0.4688292290148459,0.0,0.5311707709851541,31875124.211498223,39656244.68968105,0.1974237633716801,Not Available,0.0,0,Exposure Rating,5 years,0.47493204659393157,0.32723068985003134,0.802162736443963
TR251506,State Farm - Excess of Loss 2024,Excess of Loss,Aviation,State Farm,Hannover Re,CAD,United Kingdom,2024-01-01,2024-12-31,91656555.16378081,0.0,0.03968112325340331,3340249.210123406,23381744.47086384,0.0,84286597.03700204,97688880.1985844,0.0,88%-120%,0.0,0,Cat Modeling,15 years,0.5055421787983946,0.24276797161109043,0.748310150409485
TR526985,Hartford - Catastrophe 2024,Catastrophe,Motor,Hartford,Munich Re,CAD,United States,2024-01-01,2024-12-31,31728086.548743226,0.0,0.02483246692356389,59177602.53363885,1124374448.1391382,0.0,29568252.49882798,34196275.72375088,0.0,76%-125%,2248748896.2782764,3,Exposure Rating,10 years,0.6744930477204274,0.16943814486305372,0.8439311925834811
TR182583,State Farm - Excess of Loss 2024,Excess of Loss,Marine,State Farm,Lloyd's of London,CAD,United Kingdom,2024-01-01,2024-12-31,81727383.57361872,0.0,0.025672053312953705,5282667.45353308,89805346.71006237,0.0,76244817.02560647,0.0,0.0,Not Available,0.0,0,Experience Rating,3 years,0.7448838470481618,0.24451573255239878,0.9893995796005606
TR464713,Hartford - Catastrophe 2024,Catastrophe,Casualty,Hartford,Swiss Re,CAD,Canada,2024-01-01,2024-12-31,68055074.84950747,0.0,0.02012385390869338,98009294.93317875,1078102244.2649662,0.0,57335946.4187858,76756812.5616614,0.19384896693115428,Not Available,4312408977.059865,4,Original Terms,15 years,0.7965572193073098,0.29164512253508057,1.0882023418423903
TR402360,Hartford - Catastrophe 2024,Catastrophe,Health,Hartford,Hannover Re,GBP,Canada,2024-01-01,2024-12-31,54314899.513782784,0.0,0.04606331159556741,51905607.9082322,830489726.5317152,0.0,0.0,0.0,0.0,90%-119%,2491469179.595145,1,Exposure Rating,3 years,0.4278659216854858,0.3052623142318378,0.7331282359173237
TR388069,State Farm - Quota Share 2024,Quota Share,Property,State Farm,SCOR,EUR,Germany,2024-01-01,2024-12-31,96801020.91500907,0.2570160552335065,0.0383560165280946,0.33561450188055864,0.0,0.6643854981194414,79811898.80057259,0.0,0.0,80%-124%,0.0,0,Original Terms,10 years,0.5924957328108591,0.28603079689783895,0.878526529708698
TR879107,AIG - Excess of Loss 2024,Excess of Loss,Property,AIG,SCOR,USD,United States,2024-01-01,2024-12-31,94820497.06114036,0.0,0.026732213264135135,7281610.911135898,116505774.57817437,0.0,87096196.17490381,113252950.68711814,0.11693463796687005,Not Available,0.0,0,Experience Rating,10 years,0.5015448718086338,0.42845132705372246,0.9299961988623563
TR380776,Hartford - Excess of Loss 2024,Excess of Loss,Casualty,Hartford,Swiss Re,EUR,Canada,2024-01-01,2024-12-31,26728074.287670895,0.0,0.043705206895240864,7592985.09859219,68336865.88732971,0.0,0.0,28832721.400574986,0.17333839645671129,84%-108%,0.0,0,Exposure Rating,10 years,0.8536181304825882,0.30108238598147585,1.154700516464064
TR508127,Allstate - Surplus 2024,Surplus,Health,Allstate,Lloyd's of London,USD,Germany,2024-01-01,2024-12-31,69318073.25503695,0.1650500925673142,0.04734125265369517,1334131.2478168746,4002393.743450624,0.0,61717972.79523458,78314886.83798385,0.10209238847425361,86%-108%,0.0,0,Exposure Rating,15 years,1.1518363796019875,0.27729720150570475,1.4291335811076922
TR855461,Chubb - Catastrophe 2024,Catastrophe,Motor,Chubb,Lloyd's of London,USD,Canada,2024-01-01,2024-12-31,92725034.45780374,0.0,0.04771061004678349,62519552.622232705,312597763.1111635,0.0,81978431.1707921,105740555.03359134,0.05175822160441908,Not Available,1250391052.444654,3,Experience Rating,3 years,0.6948354476329108,0.44113195357937796,1.1359674012122887
TR889445,Allstate - Catastrophe 2024,Catastrophe,Property,Allstate,SCOR,GBP,Canada,2024-01-01,2024-12-31,72449479.65098858,0.0,0.04880452774126634,24848239.639009457,223634156.7510851,0.0,63265912.28697739,78388072.86251529,0.1757993218429143,Not Available,447268313.5021702,1,Original Terms,3 years,0.6255030767429499,0.25484565943571036,0.8803487361786603
TR471287,Allstate - Excess of Loss 2024,Excess of Loss,Property,Allstate,Swiss Re,USD,United States,2024-01-01,2024-12-31,54117540.594820715,0.0,0.01968716982479574,9624892.499679899,115498709.99615878,0.0,45704849.96168583,59129276.811119534,0.0,88%-119%,0.0,0,Cat Modeling,10 years,0.7804131208700957,0.2861786376824648,1.0665917585525606
TR846642,Allstate - Excess of Loss 2024,Excess of Loss,Casualty,Allstate,Hannover Re,CAD,France,2024-01-01,2024-12-31,40124718.84333595,0.0,0.044014637922963576,5080638.8645895105,25403194.322947554,0.0,36416250.065532655,0.0,0.0,Not Available,0.0,0,Cat Modeling,5 years,1.1696306758289339,0.3860632836652514,1.5556939594941852
TR324299,Chubb - Surplus 2024,Surplus,Marine,Chubb,SCOR,CAD,United States,2024-01-01,2024-12-31,83232857.01368573,0.2529852204012009,0.041431789338455975,690895.6768742319,2763582.7074969276,0.0,74031688.93186422,96711162.10263443,0.1186262263785306,Not Available,0.0,0,Experience Rating,3 years,0.5321705951027954,0.3753639577087934,0.9075345528115888
TR807649,AIG - Surplus 2024,Surplus,Health,AIG,Lloyd's of London,CAD,Germany,2024-01-01,2024-12-31,64018380.57212207,0.26147497728845875,0.04106321558770442,1446013.152439354,14460131.52439354,0.0,55516086.172518075,0.0,0.17406609782581273,Not Available,0.0,0,Original Terms,3 years,1.137874562299479,0.43097069187698367,1.5688452541764626
TR311159,Chubb - Surplus 2024,Surplus,Aviation,Chubb,Hannover Re,EUR,United States,2024-01-01,2024-12-31,71763975.84077422,0.1826519528970232,0.013803778425766784,1921002.231551698,19210022.31551698,0.0,0.0,77850618.72632083,0.1351379173513359,79%-105%,0.0,0,Exposure Rating,3 years,0.683349048116935,0.3171406227073822,1.0004896708243172
TR309833,AIG - Excess of Loss 2024,Excess of Loss,Property,AIG,Hannover Re,EUR,France,2024-01-01,2024-12-31,88640018.39964661,0.0,0.0119566627927593,2256281.6915625357,11281408.457812678,0.0,73721717.76767032,0.0,0.0,Not Available,0.0,0,Cat Modeling,5 years,0.5101751715905315,0.4055158917733762,0.9156910633639077
TR575689,Chubb - Quota Share 2024,Quota Share,Marine,Chubb,SCOR,GBP,United States,2024-01-01,2024-12-31,43918515.73054383,0.23976163803730444,0.02996461844892808,0.6454012779838167,0.0,0.35459872201618325,37877860.70239512,49193236.97084595,0.0,Not Available,0.0,0,Cat Modeling,3 years,0.5008843580037778,0.33506636521038635,0.8359507232141642
TR407876,Chubb - Catastrophe 2024,Catastrophe,Marine,Chubb,SCOR,EUR,Germany,2024-01-01,2024-12-31,24921889.198009465,0.0,0.014335666885657909,56039482.04488784,448315856.3591027,0.0,20937539.920668975,26477600.55456158,0.0,Not Available,1793263425.436411,3,Original Terms,10 years,1.094864043595923,0.3284339969806222,1.4232980405765452
TR329425,Chubb - Excess of Loss 2024,Excess of Loss,Aviation,Chubb,Hannover Re,CAD,United Kingdom,2024-01-01,2024-12-31,39135592.484965816,0.0,0.04257961821509619,2173635.2205732656,28257257.867452454,0.0,37117722.61664222,46021768.09342825,0.140059935820889,Not Available,0.0,0,Exposure Rating,3 years,0.99671405662406,0.3834108042812103,1.3801248609052703
TR924995,State Farm - Surplus 2024,Surplus,Health,State Farm,Lloyd's of London,CAD,United States,2024-01-01,2024-12-31,45714974.47991062,0.21134358171724674,0.04520512246829855,1149277.610118239,4597110.440472956,0.0,0.0,0.0,0.12795005401527187,78%-121%,0.0,0,Cat Modeling,3 years,1.0755185003899577,0.3986643889237288,1.4741828893136866
TR407212,Hartford - Surplus 2024,Surplus,Health,Hartford,Swiss Re,EUR,United States,2024-01-01,2024-12-31,3097053.748190335,0.193408360562951,0.03793198992844043,1909057.003995917,5727171.011987751,0.0,0.0,3661615.282972258,0.0,Not Available,0.0,0,Cat Modeling,10 years,1.1018146708714172,0.39506104347415494,1.4968757143455722
TR992927,State Farm - Catastrophe 2024,Catastrophe,Marine,State Farm,SCOR,USD,France,2024-01-01,2024-12-31,95114397.40790315,0.0,0.04633917497632479,16323443.638162792,293821985.48693025,0.0,83162957.22247958,0.0,0.17547606902445445,77%-116%,1175287941.947721,4,Original Terms,10 years,0.7112705241913826,0.20431683440572776,0.9155873585971104
TR869962,AIG - Excess of Loss 2024,Excess of Loss,Marine,AIG,Munich Re,CAD,United Kingdom,2024-01-01,2024-12-31,49562284.30467682,0.0,0.04834354525204776,7507884.111253958,112618261.66880937,0.0,39833783.64165122,0.0,0.059623486464677466,95%-113%,0.0,0,Exposure Rating,15 years,0.9045640801880526,0.364158333004885,1.2687224131929375
